"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS"
"117536";"COVR-1102/E";"CONECTIVIDAD";"D-LINK AC1200 DUAL BAND WHOLE HOME MESH WI-FI S COVR-1102";"https://static.nb.com.ar/i/nb_D-LINK-AC1200-DUAL-BAND-WHOLE-HOME-MESH-WI-FI-S-COVR-1102_ver_0b5ddcff7a206ea015f8b397436c30e8.jpg";"10.5%";"10";"12 meses";"U$S";"133.04";"147.01";"400";"53214.68";"58802.22";"Marca:D-Link
Tipo de conexión:Inalámbrica
Profundidad:92 mm
Número de certificado de seguridad eléctrica:DC-E-M247-005.1-E796
Frecuencias:2.4 GHz,5 GHz
Tipo de frecuencia:Banda doble
Funciones:Sistema Wi-Fi mesh
Altura:92 mm
Cantidad de antenas internas:2
Condición del ítem:Nuevo
Cantidad de puertos LAN:1
Modelo:COVR-1102
Organismo de certificación (OCP):IRAM Instituto Argentino de Normalización y Certificación
Protocolos de seguridad:WPA,WPA2,WPA3
Cantidad total de puertos:2
Unidades por paquete:2
Voltaje:100V/240V
Cantidad de puertos WAN:1
Peso:197 g
Ancho:92 mm
Velocidad inalámbrica:1166 Mbps
Estándares inalámbricos:IEEE 802.3i,IEEE 802.3u,IEEE 802.3ab,IEEE 802.11ac,IEEE 802.11n,IEEE 802.11g,IEEE 802.11a"
"117529";"DGE-560T";"CONECTIVIDAD";"D-LINK PCI-EXPRESS BUS 32-BIT 10/100 1000MBPS DGE-560T";"https://static.nb.com.ar/i/nb_D-LINK-PCI-EXPRESS-BUS-32-BIT-10/100-1000MBPS-DGE-560T_ver_522576fda0494384987db95f81f967e9.jpg";"10.5%";"10";"12 meses";"U$S";"26.7";"29.5";"400";"10679.42";"11800.76";"Marca:D-Link
Condición del ítem:Nuevo
Modelo:DGE-560T
Interfaz:PCI express"
"117222";"OKS-2KVM";"CONECTIVIDAD";"OUTLET KOZUMI KVM SWITCH 2 PORT KS-2KVM";"https://static.nb.com.ar/i/nb_OUTLET-KOZUMI-KVM-SWITCH-2-PORT-KS-2KVM_ver_d44c946bb310e9c75d6f320180c18b02.jpeg";"21.0%";"1";"12 meses";"U$S";"20.06";"24.27";"400";"8023.68";"9708.65";"Condicion:OUTLET
Condicion:OUTLET"
"102099";"ARL02902A1";"CONECTIVIDAD";"NEXXT ROUTER N NYX1200-AC WIRELESS 1200MBP";"https://static.nb.com.ar/i/nb_NEXXT-ROUTER-N-NYX1200-AC-WIRELESS-1200MBP_ver_d28e26651dccca651b0003468680f58e.jpeg";"10.5%";"10";"3 meses";"U$S";"55.64";"61.48";"400";"22255.84";"24592.7";"Cantidad de antenas:2
Marca:Nexxt
Color:Negro
Tipo de conexión:Inalámbrico
Modelo detallado:Nyx1200-AC
Frecuencias:2.4,5,Ghz
Tipo de frecuencia:Banda doble
Código universal de producto:798302056015
Modelo:ARL02902A1
Tipo de router:Router
SKU:ARL02902A1
UPC:798302056015
Velocidad inalámbrica:1200 MB/s
Cantidad de antenas:2
Marca:Nexxt Solutions
Color:Negro
Tipo de conexión:Con cable
Modelo detallado:Nyx1200-AC
Frecuencias:867Mbps en la banda de 5.0GHz con 300Mbps en la de 2.4GHz
Tipo de frecuencia:Banda doble
Código universal de producto:798302056015
Modelo:Nyx1200-AC
Tipo de router:Repetidor
UPC:798302056015
Velocidad inalámbrica:1200 Mbps"
"118325";"USB C/L";"CONECTIVIDAD";"NOGANET CABLE USB-C A LIGHTNING 2.0M";"https://static.nb.com.ar/i/nb_NOGANET-CABLE-USB-C-A-LIGHTNING-2.0M_ver_0c526def3c26cbdee91b0b3d8bad34eb.jpg";"21.0%";"10";"12 meses";"U$S";"4.13";"4.99";"400";"1650.6";"1997.23";"Marca del cable:Noga
Largo del cable:2 m
Marcas de productos compatibles:Apple
Modelos de productos compatibles:Iphone,iPad,ipod
Tipo de cable de datos:USB
Código universal de producto:3352017050958
Conector de entrada:USB
Condición del ítem:Nuevo
Modelo del cable:USB C/L
Conector de salida:Lightning"
"4961";"DES-1005A/L";"CONECTIVIDAD";"D-LINK 5-PORT 10/100MBPS UNMANAGED SWITCH N-WA DES-1005A";"https://static.nb.com.ar/i/nb_D-LINK-5-PORT-10/100MBPS-UNMANAGED-SWITCH-N-WA-DES-1005A_ver_110b34ba6a7735843c1caa3fbd548b21.jpg";"10.5%";"5";"12 meses";"U$S";"13.25";"14.65";"400";"5301.8";"5858.49";"Marca:D-Link
Capacidad de conmutación:100 Mbps
Condición del ítem:Nuevo
Modelo:DES-1005A"
"117841";"NGA-358";"CONECTIVIDAD";"NOGA CARGADOR 3A 15W CON CABLE MICRO";"https://static.nb.com.ar/i/nb_NOGA-CARGADOR-3A-15W-CON-CABLE-MICRO_ver_5b1c2ff8e1c3acadffe43287edfc3f25.jpg";"21.0%";"10";"12 meses";"U$S";"6.03";"7.29";"400";"2410.12";"2916.25";"Es de carga rápida:Sí
 Marca del cargador:Noga
Tipo de cargador:De pared
Tipo de conector:Micro-USB
Incluye cable:Sí
Voltaje de entrada:220V
Condición del ítem:Nuevo
 Modelo del cargador:NGA-358
Voltaje de salida:5V"
"117537";"R15/LLA";"CONECTIVIDAD";"D-LINK ROUTER R15 AX1500 WI-FI 6 AI";"https://static.nb.com.ar/i/nb_D-LINK-ROUTER-R15-AX1500-WI-FI-6-AI_ver_0a22f089ce2670b0efae80a6753c5b42.jpeg";"10.5%";"10";"12 meses";"U$S";"94.63";"104.57";"400";"37853.49";"41828.11";"Ancho de banda:AX1500
Humedad de funcionamiento:10 % - 90 %
Protocolos de seguridad:WPA,WPA2,WEP,SPI,DMZ,WPS
Cantidad total de puertos:5
Unidades por paquete:1
Versión:V1.20
Voltaje:220V
Cantidad de puertos WAN:1
Ancho:260.2 mm
Velocidad inalámbrica:1501 Mbps
Estándares inalámbricos:IEEE 802.11n,IEEE 802.11ax
Con firewall integrado:Sí
Con botón de reinicio:Sí
Marca:TP-Link
Tipo de conexión:Con cable/Inalámbrica
Profundidad:135 mm
Cantidad de antenas externas:4
Frecuencias:2.4 GHz,5 GHz
Tipo de frecuencia:Banda doble
Funciones:Router,WMM
Altura:38.6 mm
Condición del ítem:Nuevo
Cantidad de puertos LAN:4
Línea:Archer
Modelo:AX10
Temperatura de funcionamiento:0 °C - 40 °C"
"117535";"DWR-M921/A3GU4IF";"CONECTIVIDAD";"D-LINK ROUTER DWR-M921 3G/4G LTE N300";"https://static.nb.com.ar/i/nb_D-LINK-ROUTER-DWR-M921-3G/4G-LTE-N300_ver_9ccb9692bcc61478212eba4174ddeb9b.jpg";"10.5%";"10";"12 meses";"U$S";"145.46";"160.73";"400";"58183.37";"64292.63";"Marca:D-Link
Tipo de conexión:Con cable
Cantidad de antenas externas:4
Frecuencias:4g
Tipo de frecuencia:Banda doble
Modelo:DWR-M921
Funciones:Repetidor,Router
Condición del ítem:Nuevo
Unidades por paquete:1
Versión:4G LTE
Velocidad inalámbrica:300 Mbps
Con conexión PoE:No"
"5030";"DES-1008C/L";"CONECTIVIDAD";"D-LINK 8-PORT 10/100MBPS UNMANAGED SWITCH DES-1008C";"https://static.nb.com.ar/i/nb_D-LINK-8-PORT-10/100MBPS-UNMANAGED-SWITCH-DES-1008C_ver_f71bd123ca4584eb54bd2c183f239ef7.jpg";"10.5%";"9";"12 meses";"U$S";"14.58";"16.11";"400";"5831.23";"6443.51";"Altura:21 mm
Es gestionable:No
Condición del ítem:Nuevo
Modelo:DES-1008C
Altura del paquete:6 cm
Largo del paquete:9 cm
Peso del paquete:180 g
Ancho del paquete:13.8 cm
Ancho:131 mm
Puertos incluidos:8 puertos RJ-45
SKU:2824108
Serie:DES-1008
Tipo de telecomunicación:Store and forward
Peso:0.075 kg
Marca:D-Link
Capacidad de conmutación:1.6 Gbps
Profundidad:54 mm
Código universal de producto:07898594001328,790069430329"
"117530";"DIR-2150";"CONECTIVIDAD";"D-LINK ROUTER DIR-2150 AC2100 WI-FI GB";"https://static.nb.com.ar/i/nb_D-LINK-ROUTER-DIR-2150-AC2100-WI-FI-GB_ver_f6494e26e8b50b18b93cf3c46ba047a0.jpg";"10.5%";"10";"12 meses";"U$S";"121.98";"134.78";"400";"48790.16";"53913.12";"Marca:D-Link
Tipo de conexión:Con cable
Número de certificado de seguridad eléctrica:DC-E-M247-005.1-E796
Cantidad de antenas externas:4
Frecuencias:2.4,5
Tipo de frecuencia:GHz
Funciones:Router,Repetidor
Condición del ítem:Nuevo
Modelo:DIR-2150
Organismo de certificación (OCP):IRAM Instituto Argentino de Normalización y Certificación
Características del producto:Sin vencimiento
Embalaje del envío:Bolsa
Unidades por paquete:1
Versión:AC2100
Velocidad inalámbrica:300 Mbps
Con conexión PoE:Sí"
"113200";"961183";"CONECTIVIDAD";"SC CABLE ALIMENTACION TREBOL/MICKLEY 1.50M";"https://static.nb.com.ar/i/nb_SC-CABLE-ALIMENTACION-TREBOL/MICKLEY-1.50M_ver_22f393d74ab1b53698d6335020bbeff7.jpeg";"21.0%";"2";"6 meses";"U$S";"4.76";"5.77";"400";"1905.8";"2306.01";"largo :1.50M
Color :Negro"
"117528";"DAP-1665/LLA";"CONECTIVIDAD";"D-LINK WIRELESS AS1200 DUAL BAND ACCESS POINT DAP-1665";"https://static.nb.com.ar/i/nb_D-LINK-WIRELESS-AS1200-DUAL-BAND-ACCESS-POINT-DAP-1665_ver_0aefa22f968451de34e99a8271ef43fd.jpg";"10.5%";"10";"12 meses";"U$S";"84.13";"92.96";"400";"33651.88";"37185.33";"Marca:D-Link
Tipo de conexión:Inalámbrica
Profundidad:108 mm
Cantidad de antenas externas:2
Frecuencias:2.4 GHz,5 GHz
Tipo de frecuencia:Banda doble
Funciones:Access point,Repetidor
Código universal de producto:184764867366
Altura:27.8 mm
Condición del ítem:Nuevo
Cantidad de puertos LAN:1
Modelo:DAP-1665
Protocolos de seguridad:WEP,WPA,WPA2
Cantidad total de puertos:1
Unidades por paquete:1
Peso:222 g
Ancho:147 mm
Velocidad inalámbrica:1200 Mbps
Estándares inalámbricos:IEEE 802.11a,IEEE 802.11ac,IEEE 802.11b,IEEE 802.11g,IEEE 802.11n,IEEE 802.3,IEEE 802.3u"
"102230";"ZN586U";"CONECTIVIDAD";"CABLE UTP SFX CAT5 100M INTERIOR";"https://static.nb.com.ar/i/nb_CABLE-UTP-SFX-CAT5-100M-INTERIOR_ver_92a60babfc90b36e2bb8e7c5a1e1979c.png";"21.0%";"10";"-";"U$S";"34.79";"42.1";"400";"13916.2";"16838.6";"Ambiente:Interior
Marca:Utp sfx
Incluye conectores:No
Largo:1000 mm
Modelo:Cable utp sfx cat5
Categoría del cable de red:Categoría 7
Tipo de cable de red:Par trenzado UTP
Unidad de venta:Bobina
Ambiente:Interior
Marca:SFX
Largo:100000 mm
Modelo:cat5 interno
Categoría del cable de red:Categoría 5
Tipo de cable de red:Par trenzado UTP"
"113213";"TRAFO 12 1";"CONECTIVIDAD";"TRAFO GENERICO 12V 1A";"";"21.0%";"10";"-";"U$S";"12.54";"15.17";"400";"5014.8";"6067.91";"CONDICION:OUTLET"
"117534";"DWA-171/DSLA";"CONECTIVIDAD";"D-LINK WIRELESS AC600 DUAL BAND USB ADAPTER DWA-171";"https://static.nb.com.ar/i/nb_D-LINK-WIRELESS-AC600-DUAL-BAND-USB-ADAPTER-DWA-171_ver_82f8b8a60c530b241e9674443b054afd.jpg";"10.5%";"10";"12 meses";"U$S";"22.92";"25.32";"400";"9167.16";"10129.71";"SKU:2824302
Embalaje del envío:Bolsa
Velocidad inalámbrica:300 Mbps
Con dual band:Sí
Marca:D-Link
Incluye antena externa:No
Condición del ítem:Nuevo
Modelo:DWA-171
Características del producto:Sin vencimiento"
"102409";"513555";"CONECTIVIDAD";"ANBYTE PATCHERA CAT5 24 PORT INTELLINET";"https://static.nb.com.ar/i/nb_ANBYTE-PATCHERA-CAT5-24-PORT-INTELLINET_ver_6f32a009b677362d0fa48c8e07d38f0a.jpeg";"21.0%";"1";"12 meses";"U$S";"40.25";"48.71";"400";"16101.02";"19482.24";"CAT:5"
"102229";"ZN587U";"CONECTIVIDAD";"CABLE UTP SFX  CAT5 305M INTERIOR";"https://static.nb.com.ar/i/nb_CABLE-UTP-SFX--CAT5-305M-INTERIOR_ver_5eb8d0304ec17b9f8fa394ee65672e78.jpeg";"21.0%";"10";"-";"U$S";"75.82";"91.74";"400";"30328.7";"36697.73";"Color:Gris
Ambiente:Interior
Marca:SFX
Forma del cable:Circular
Material de revestimiento:PVC
Largo:305000 mm
Modelo:ZN587U
MPN:ZN587U
Categoría del cable de red:Categoría 5e
Tipo de cable de red:Par trenzado UTP
Altura del paquete:33.8 cm
Largo del paquete:22 cm
Peso del paquete:6760 g
Ancho del paquete:35.8 cm
SKU:ZN587U
Color:Gris
Ambiente:Interior
Marca:SFX
Forma del cable:Circular
Material de revestimiento:PVC
Incluye conectores:No
Conector de entrada:RJ-45 (NO INCLUIDO)
Largo:305000 mm
Modelo:ZN587U
MPN:ZN587U
Categoría del cable de red:Categoría 5e
Tipo de cable de red:Par trenzado UTP
Conector de salida:RJ-45 (NO INCLUIDO)
Unidad de venta:Bobina
SKU:ZN587U"
"116806";"O311GT";"CONECTIVIDAD";"OUTLET D-LINK ONE PORTE 1000 BASE DEM-311GT";"https://static.nb.com.ar/i/nb_OUTLET-D-LINK-ONE-PORTE-1000-BASE-DEM-311GT_ver_16bbb7cb2c2fefa5e83ef956c86b7ffd.jpeg";"21.0%";"1";"3 meses";"U$S";"73.6";"89.06";"400";"29440.2";"35622.65";"CONDICION:OUTLET"
"118165";"UAP-AC-PRO-US";"CONECTIVIDAD";"UBIQUITI UNIFi AP AC PRO";"https://static.nb.com.ar/i/nb_UBIQUITI-UNIFi-AP-AC-PRO_ver_f6e687bbc736e23c1f5e31fcf56c2d9f.jpg";"10.5%";"2";"12 meses";"U$S";"449.59";"496.8";"400";"179837.13";"198720.03";"Línea:UniFi
Modelo:AC Pro AP
Temperatura de funcionamiento:-10 °C - 70 °C
Humedad de funcionamiento:5 % - 95 %
Con Hotspot:Sí
Protocolos de seguridad:WEP,WPA,WPA2
Cantidad total de puertos:3
Cantidad de puertos USB:1
Peso:350 g
Velocidad inalámbrica:1750 Mbps
Con botón de reinicio:Sí
Cantidad de antenas:1
Modelo detallado:UAP-AC-PRO
Marca:Ubiquiti
Tipos de conexiones:Con cable/Inalámbrica
Diámetro:197.7 mm
Frecuencias:2.4 GHz,5 GHz
Tipo de frecuencia:Banda doble
Funciones:Access point exterior,Access point interior
Altura:35 mm
Estándares IEEE:IEEE 802.11a/b/g/n/r/k/v/ac
Cantidad de antenas internas:3
Condición del ítem:Nuevo"
"117868";"711719552161P5";"CONSOLAS Y ACCESORIOS";"PLAYSTATION PS5 HW CFI-115A STANDARD";"https://static.nb.com.ar/i/nb_PLAYSTATION-PS5-HW-CFI-115A-STANDARD_ver_da1b0164aa8d2f342d923c145f96bd97.jpg";"21.0%";"10";"12 meses";"U$S";"1405.54";"1700.7";"400";"562215.39";"680280.62";"Cantidad máxima de FPS:120
Resolución máxima de salida de video:3840 px x 2160 px
Tipos de memoria:GDDR6
Modelo:PlayStation 5
Tipo de alimentación:Corriente eléctrica
Versión de Bluetooth:5.1
Marca:Sony
Velocidad del procesador:3.5 GHz
Memoria RAM:16 GB
Año de lanzamiento:2020
SKU:JGO5013SNY
Aplicaciones soportadas:YouTube,Disney Plus,Netflix,Amazon Prime Video,Spotify,y otros
Cantidad de puertos USB:4
Tipo de consola:De sobremesa
Ancho:390 mm
Conectividades de los controles:Inalámbrico
Cantidad de controles incluidos:1
CPU:AMD Ryzen Zen 2
Con Bluetooth:Sí
Con HDMI:Sí
Con USB:Sí
Con Wi-Fi:Sí
Cantidad de núcleos de CPU:8
Profundidad:260 mm
Edición:Standard
Cantidad de juegos incluidos:1
Formatos de juegos:Digital,Ultra HD Blu-ray,Blu-ray,DVD
Títulos de juegos incluidos:Astros Playroom
GPU:AMD Radeon
Código universal de producto:711719552161
Altura:104 mm
Incluye controles:Sí
Incluye juegos:Sí
Condición del ítem:Nuevo
Línea:PlayStation"
"104778";"710425576904";"CONSOLAS Y ACCESORIOS";"JUEGO PLAYSTATION PS4 NBA 2K21";"https://static.nb.com.ar/i/nb_JUEGO-PLAYSTATION-PS4-NBA-2K21_ver_14afb77f616745d4d0d3281af0cc1bd4.jpeg";"21.0%";"10";"12 meses";"U$S";"28.47";"34.45";"400";"11388";"13779.48";"Desarrolladores:Visual Concepts
Edición:21
Formato:Físico
Franquicia:NBA
Clasificación de juego:E
Géneros:Deportes
Código universal de producto:710425576843
Es multijugador:Sí
Es en línea:Sí
Cantidad máxima de jugadores:10
Procesador gráfico mínimo requerido:-
Sistemas operativos mínimos requeridos:-
Procesador mínimo requerido:-
Año de lanzamiento:2020
Saga:NBA 2K
Título:NBA 2K21
Plataforma:PS4"
"103000";"711719523901";"CONSOLAS Y ACCESORIOS";"PES 2019 PARA PS4";"https://static.nb.com.ar/i/nb_PES-2019-PARA-PS4_ver_a5563a82c03805d5b63e3bcef188c429.jpeg";"21.0%";"7";"12 meses";"U$S";"19.06";"23.06";"400";"7623.92";"9224.95";"Desarrollador:Konami
Edición:2019
Formato:Físico
Código universal de producto:711719523901
Es multijugador:Sí
Es en línea:Sí
Plataforma:PS4
Editorial:Konami Digital Entertainment
Año de lanzamiento:2018
Saga:Pro Evolution Soccer
SKU:3452
Título:PES 2019
UPC:711719523901
Géneros:Deportes"
"104864";"014633745016";"CONSOLAS Y ACCESORIOS";"JUEGO PLAYSTATION FIFA 21";"https://static.nb.com.ar/i/nb_JUEGO-PLAYSTATION-FIFA-21_ver_cb5795fb2cdc73be257c61cd86d40fba.png";"21.0%";"8";"12 meses";"U$S";"43.26";"52.35";"400";"17305.83";"20940.06";"Desarrolladores:EA
Tamaño del archivo:50 GB
Formato:Físico
Franquicia:FIFA
Géneros:Deportes
Código universal de producto:5030939122912
Es multijugador:Sí
Es en línea:Sí
Cantidad máxima de jugadores:22
Editoriales:Electronic Arts
Año de lanzamiento:2020
Saga:FIFA
Título:FIFA 21
Plataforma:PS4"
"7787";"CE320A";"CONSUMIBLES";"CROMINK TONER ALT. HP CE320A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CE320A-BLACK_ver_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"30.56";"36.98";"400";"12223.64";"14790.61";"Marca:CROMINK"
"7791";"Q5942A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q5942A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q5942A-BLACK_ver_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"47.8";"57.84";"400";"19120.66";"23135.99";"Marca:CROMINK "
"7795";"MLT-D101S";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D101S BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D101S-BLACK_ver_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"9999";"U$S";"22.05";"26.68";"400";"8818.63";"10670.54";"Marca:CROMINK "
"7782";"Q7553A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q7553A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q7553A-BLACK_ver_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"16.26";"19.67";"400";"6502.44";"7867.96";"Marca:CROMINK"
"7767";"Q6000A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q6000A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q6000A-BLACK_ver_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"37.7";"45.62";"400";"15081.9";"18249.09";"Marca:CROMINK "
"7792";"MLT-D115L";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D115L BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D115L-BLACK_ver_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"39.88";"48.25";"400";"15951.53";"19301.35";"Marca:CROMINK "
"7793";"ML1610";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG ML1610 BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-ML1610-BLACK_ver_025e9ce033164a2b34d1b3f8edab40ce.jpeg";"21.0%";"10";"-";"U$S";"16.3";"19.72";"400";"6518.22";"7887.05";"Marca:CROMINK "
"111657";"T555220-AL";"CONSUMIBLES";"EPSON TINTA ORIGINAL IMPRESORA L8180 L8160 CYAN INK BOTTLE";"https://static.nb.com.ar/i/nb_EPSON-TINTA-ORIGINAL-IMPRESORA-L8180-L8160-CYAN-INK-BOTTLE_ver_90c17c5a9170348c178e869b60073ccb.jpeg";"10.5%";"1";"-";"U$S";"14.53";"16.05";"400";"5810";"6420.05";"Marca:Epson
Código universal de producto:010343959101
Es original:Sí
Modelo:T555
Unidades por envase:1
Volumen de la unidad:70 mL"
"117349";"BT6001BK";"CONSUMIBLES";"BROTHER INSUMO BT6001BK SC BLACK";"https://static.nb.com.ar/i/nb_BROTHER-INSUMO-BT6001BK-SC-BLACK_ver_6887fabbf583200a6089bbb7f3fd8333.jpg";"21.0%";"8";"-";"U$S";"10.63";"12.86";"400";"4250.02";"5142.52";"Marca:Brother
Es original:Sí
Es apto para sublimación:No
Modelo:Bt6001Bk
Unidades por envase:1
Volumen de la unidad:97.2 mL"
"117348";"TN-3479";"CONSUMIBLES";"BROTHER TONER TN3479";"https://static.nb.com.ar/i/nb_BROTHER-TONER-TN3479_ver_cb8b9a571d51e44b77a79accb7b425c9.jpg";"21.0%";"1";"-";"U$S";"116.25";"140.66";"400";"46500.02";"56265.03";"Marca:Brother
Cantidad de cartuchos:1
Está cargado:Sí
Modelo:TN3479
Tipo de tóner:Original
Contenido total en peso:500 g"
"108637";"OQ7551A";"CONSUMIBLES";"OUTLET CROMINK TONER ALT. HP Q7551A BLACK";"https://static.nb.com.ar/i/nb_OUTLET-CROMINK-TONER-ALT.-HP-Q7551A-BLACK_ver_fbbef3ed8732720b49ab51f5bff4c487.jpeg";"21.0%";"1";"-";"U$S";"18.86";"22.82";"400";"7544.98";"9129.43";"Condicion:OUTLET"
"116938";"TN-2370";"CONSUMIBLES";"BROTHER TONER TN2370";"https://static.nb.com.ar/i/nb_BROTHER-TONER-TN2370_ver_6d44cf3d49fdfd75c9dc351c30d42eea.jpeg";"21.0%";"2";"-";"U$S";"61.46";"74.36";"400";"24582.62";"29744.97";"Marca:Brother
Cantidad de cartuchos:1
Código universal de producto:012502638940
Está cargado:Sí
Modelo:TN2370
Tipo de tóner:Original"
"101328";"MLT-D108S";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D108S BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D108S-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"22.05";"26.68";"400";"8818.63";"10670.54";"Modelo: ALT. SAMSUNG MLT-D108S"
"101314";"CE310A/ CF350A";"CONSUMIBLES";"CROMINK TONER ALT. HP CE310A/ CF350A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CE310A/-CF350A-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"1";"-";"U$S";"13.79";"16.68";"400";"5515.4";"6673.63";"Marca:CROMINK "
"101312";"Q7551A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q7551A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q7551A-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"23.63";"28.6";"400";"9453.8";"11439.1";"Marca:CROMINK "
"101310";"CF281A";"CONSUMIBLES";"CROMINK TONER ALT. HP CF281A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CF281A-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"2";"-";"U$S";"40.57";"49.09";"400";"16227.14";"19634.84";"Marca:CROMINK"
"101325";"MLT-D103L";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D103L BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D103L-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"24.8";"30.01";"400";"9919.7";"12002.84";"Marca:CROMINK "
"101327";"MLT-D203L";"CONSUMIBLES";"CROMINK TONER ALT. SAMSUNG MLT-D203L BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-SAMSUNG-MLT-D203L-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"2";"-";"U$S";"42.72";"51.69";"400";"17086.72";"20674.93";"Marca:CROMINK "
"7721";"CB540A";"CONSUMIBLES";"CROMINK TONER ALT. HP CB540A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CB540A-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"28.51";"34.49";"400";"11403.26";"13797.95";"Marca:CROMINK "
"101322";"TN-360";"CONSUMIBLES";"CROMINK TONER ALT. BROTHER TN-360 BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-BROTHER-TN-360-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"15.42";"18.65";"400";"6166.03";"7460.89";"Marca:CROMINK "
"7763";"CC530A";"CONSUMIBLES";"CROMINK TONER ALT. HP CC530A BLACK";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CC530A-BLACK_ver_5e4b17bec5bdb3ec29b62fd651135ed9.jpeg";"21.0%";"10";"-";"U$S";"33.2";"40.18";"400";"13281.08";"16070.11";"Marca:CROMINK 
Marca:CROMINK "
"7764";"CC531A";"CONSUMIBLES";"CROMINK TONER ALT. HP CC531A CYAN";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CC531A-CYAN_ver_6e6db7c4edc42dbf1898d14193e85a42.jpeg";"21.0%";"10";"-";"U$S";"30.56";"36.98";"400";"12223.64";"14790.61";"Marca:CROMINK "
"7768";"Q6001A";"CONSUMIBLES";"CROMINK TONER ALT. HP Q6001A CYAN";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-Q6001A-CYAN_ver_6e6db7c4edc42dbf1898d14193e85a42.jpeg";"21.0%";"10";"-";"U$S";"37.47";"45.34";"400";"14987.04";"18134.32";"Marca:CROMINK "
"7788";"CE321A";"CONSUMIBLES";"CROMINK TONER ALT. HP CE321A CYAN";"https://static.nb.com.ar/i/nb_CROMINK-TONER-ALT.-HP-CE321A-CYAN_ver_6e6db7c4edc42dbf1898d14193e85a42.jpeg";"21.0%";"10";"-";"U$S";"27.9";"33.75";"400";"11158.32";"13501.56";"Marca:CROMINK "
